timestamp,algorithm,evacuated,deaths,deaths_floor_0,deaths_floor_1,evacuated_age_adults,evacuated_age_children,evacuated_age_elderly,evacuated_stafftype_civilian,evacuated_stafftype_staff,datetime
48,PSO SFM(Top Evac),46,74,23,54,27,8,11,40,6,2025-01-01T00:00:48
48,PSO SFM(Avoid Top),35,85,34,52,21,3,11,35,0,2025-01-01T00:00:48
48,PSO SFM(Zone Sweep),45,75,22,55,27,6,12,39,6,2025-01-01T00:00:48
48,MFO SFM,39,81,21,61,21,6,12,32,7,2025-01-01T00:00:48
48,ACO SFM,38,82,27,55,22,7,9,33,5,2025-01-01T00:00:48
49,Random,0,120,14,106,0,0,0,0,0,2025-01-01T00:00:49
49,PSO,31,89,16,73,19,6,6,0,31,2025-01-01T00:00:49
49,SFM,49,71,7,64,29,7,13,40,9,2025-01-01T00:00:49
49,PSO SFM(Staff all evacuate),39,81,26,55,22,8,9,27,12,2025-01-01T00:00:49
49,PSO SFM(Staff all assist),43,77,26,54,27,5,11,43,0,2025-01-01T00:00:49
49,PSO SFM(Half Assist),45,75,26,51,26,6,13,38,7,2025-01-01T00:00:49
49,PSO SFM(Assist Mobile),45,75,29,49,31,7,7,34,11,2025-01-01T00:00:49
49,PSO SFM(Assist Elderly),41,79,28,52,22,6,13,29,12,2025-01-01T00:00:49
49,PSO SFM(Top Evac),48,72,22,52,28,8,12,42,6,2025-01-01T00:00:49
49,PSO SFM(Avoid Top),35,85,35,50,21,3,11,35,0,2025-01-01T00:00:49
49,PSO SFM(Zone Sweep),47,73,20,55,29,6,12,41,6,2025-01-01T00:00:49
49,MFO SFM,41,79,20,61,23,6,12,34,7,2025-01-01T00:00:49
49,ACO SFM,38,82,27,55,22,7,9,33,5,2025-01-01T00:00:49
50,Random,0,120,14,106,0,0,0,0,0,2025-01-01T00:00:50
50,PSO,33,87,16,73,21,6,6,0,33,2025-01-01T00:00:50
50,SFM,49,71,7,64,29,7,13,40,9,2025-01-01T00:00:50
50,PSO SFM(Staff all evacuate),40,80,27,54,22,8,10,28,12,2025-01-01T00:00:50
50,PSO SFM(Staff all assist),46,74,24,53,29,5,12,46,0,2025-01-01T00:00:50
50,PSO SFM(Half Assist),47,73,25,50,27,6,14,40,7,2025-01-01T00:00:50
50,PSO SFM(Assist Mobile),45,75,27,48,31,7,7,34,11,2025-01-01T00:00:50
50,PSO SFM(Assist Elderly),42,78,27,52,23,6,13,30,12,2025-01-01T00:00:50
50,PSO SFM(Top Evac),50,70,22,50,29,8,13,43,7,2025-01-01T00:00:50
50,PSO SFM(Avoid Top),36,84,36,49,21,4,11,36,0,2025-01-01T00:00:50
50,PSO SFM(Zone Sweep),48,72,18,55,29,7,12,42,6,2025-01-01T00:00:50
50,MFO SFM,41,79,18,61,23,6,12,34,7,2025-01-01T00:00:50
50,ACO SFM,38,82,27,55,22,7,9,33,5,2025-01-01T00:00:50
51,Random,0,120,15,105,0,0,0,0,0,2025-01-01T00:00:51
51,PSO,33,87,15,72,21,6,6,0,33,2025-01-01T00:00:51
51,SFM,50,70,7,64,30,7,13,41,9,2025-01-01T00:00:51
51,PSO SFM(Staff all evacuate),42,78,28,52,23,9,10,29,13,2025-01-01T00:00:51
51,PSO SFM(Staff all assist),49,71,22,52,31,5,13,49,0,2025-01-01T00:00:51
51,PSO SFM(Half Assist),50,70,26,47,27,7,16,42,8,2025-01-01T00:00:51
51,PSO SFM(Assist Mobile),47,73,29,46,32,7,8,36,11,2025-01-01T00:00:51
51,PSO SFM(Assist Elderly),47,73,30,48,26,7,14,33,14,2025-01-01T00:00:51
51,PSO SFM(Top Evac),51,69,20,50,30,8,13,44,7,2025-01-01T00:00:51
51,PSO SFM(Avoid Top),39,81,37,47,23,4,12,39,0,2025-01-01T00:00:51
51,PSO SFM(Zone Sweep),48,72,18,54,29,7,12,42,6,2025-01-01T00:00:51
51,MFO SFM,43,77,18,61,24,6,13,36,7,2025-01-01T00:00:51
51,ACO SFM,39,81,28,54,22,7,10,34,5,2025-01-01T00:00:51
52,Random,0,120,15,105,0,0,0,0,0,2025-01-01T00:00:52
52,PSO,33,87,16,71,21,6,6,0,33,2025-01-01T00:00:52
52,SFM,52,68,6,64,32,7,13,43,9,2025-01-01T00:00:52
52,PSO SFM(Staff all evacuate),45,75,27,51,25,9,11,32,13,2025-01-01T00:00:52
52,PSO SFM(Staff all assist),49,71,20,51,31,5,13,49,0,2025-01-01T00:00:52
52,PSO SFM(Half Assist),52,68,24,46,28,8,16,44,8,2025-01-01T00:00:52
52,PSO SFM(Assist Mobile),49,71,28,45,32,7,10,38,11,2025-01-01T00:00:52
52,PSO SFM(Assist Elderly),47,73,25,48,26,7,14,33,14,2025-01-01T00:00:52
52,PSO SFM(Top Evac),54,66,21,48,31,8,15,47,7,2025-01-01T00:00:52
52,PSO SFM(Avoid Top),41,79,34,47,25,4,12,41,0,2025-01-01T00:00:52
52,PSO SFM(Zone Sweep),48,72,19,53,29,7,12,42,6,2025-01-01T00:00:52
52,MFO SFM,45,75,17,60,25,7,13,37,8,2025-01-01T00:00:52
52,ACO SFM,40,80,27,54,23,7,10,35,5,2025-01-01T00:00:52
53,Random,0,120,15,105,0,0,0,0,0,2025-01-01T00:00:53
53,PSO,35,85,17,70,22,6,7,0,35,2025-01-01T00:00:53
53,SFM,52,68,4,64,32,7,13,43,9,2025-01-01T00:00:53
53,PSO SFM(Staff all evacuate),46,74,24,51,26,9,11,33,13,2025-01-01T00:00:53
53,PSO SFM(Staff all assist),50,70,20,51,32,5,13,50,0,2025-01-01T00:00:53
53,PSO SFM(Half Assist),55,65,24,44,31,8,16,47,8,2025-01-01T00:00:53
53,PSO SFM(Assist Mobile),52,68,27,44,35,7,10,39,13,2025-01-01T00:00:53
53,PSO SFM(Assist Elderly),49,71,27,46,26,8,15,35,14,2025-01-01T00:00:53
53,PSO SFM(Top Evac),57,63,20,46,34,8,15,50,7,2025-01-01T00:00:53
53,PSO SFM(Avoid Top),41,79,33,46,25,4,12,41,0,2025-01-01T00:00:53
53,PSO SFM(Zone Sweep),50,70,21,51,30,7,13,43,7,2025-01-01T00:00:53
53,MFO SFM,46,74,15,60,26,7,13,38,8,2025-01-01T00:00:53
53,ACO SFM,41,79,26,54,24,7,10,36,5,2025-01-01T00:00:53
54,Random,0,120,15,105,0,0,0,0,0,2025-01-01T00:00:54
54,PSO,36,84,16,69,22,6,8,0,36,2025-01-01T00:00:54
54,SFM,52,68,4,64,32,7,13,43,9,2025-01-01T00:00:54
54,PSO SFM(Staff all evacuate),47,73,23,51,27,9,11,34,13,2025-01-01T00:00:54
54,PSO SFM(Staff all assist),52,68,21,49,34,5,13,52,0,2025-01-01T00:00:54
54,PSO SFM(Half Assist),55,65,21,44,31,8,16,47,8,2025-01-01T00:00:54
54,PSO SFM(Assist Mobile),53,67,25,43,35,8,10,39,14,2025-01-01T00:00:54
54,PSO SFM(Assist Elderly),51,69,25,46,28,8,15,37,14,2025-01-01T00:00:54
54,PSO SFM(Top Evac),58,62,17,46,35,8,15,51,7,2025-01-01T00:00:54
54,PSO SFM(Avoid Top),42,78,33,46,25,5,12,42,0,2025-01-01T00:00:54
54,PSO SFM(Zone Sweep),50,70,20,50,30,7,13,43,7,2025-01-01T00:00:54
54,MFO SFM,47,73,14,60,26,8,13,39,8,2025-01-01T00:00:54
54,ACO SFM,41,79,25,54,24,7,10,36,5,2025-01-01T00:00:54
55,Random,0,120,15,105,0,0,0,0,0,2025-01-01T00:00:55
55,PSO,37,83,15,69,23,6,8,0,37,2025-01-01T00:00:55
55,SFM,52,68,4,64,32,7,13,43,9,2025-01-01T00:00:55
55,PSO SFM(Staff all evacuate),50,70,22,51,29,9,12,35,15,2025-01-01T00:00:55
55,PSO SFM(Staff all assist),53,67,19,49,34,5,14,53,0,2025-01-01T00:00:55
55,PSO SFM(Half Assist),56,64,22,43,32,8,16,48,8,2025-01-01T00:00:55
55,PSO SFM(Assist Mobile),56,64,25,42,37,9,10,42,14,2025-01-01T00:00:55
55,PSO SFM(Assist Elderly),52,68,23,46,29,8,15,38,14,2025-01-01T00:00:55
55,PSO SFM(Top Evac),60,60,18,44,37,8,15,53,7,2025-01-01T00:00:55
55,PSO SFM(Avoid Top),45,75,33,45,27,5,13,45,0,2025-01-01T00:00:55
55,PSO SFM(Zone Sweep),53,67,21,49,32,7,14,46,7,2025-01-01T00:00:55
55,MFO SFM,48,72,13,60,27,8,13,39,9,2025-01-01T00:00:55
55,ACO SFM,41,79,25,54,24,7,10,36,5,2025-01-01T00:00:55
56,Random,0,120,16,104,0,0,0,0,0,2025-01-01T00:00:56
56,PSO,39,81,16,67,24,7,8,0,39,2025-01-01T00:00:56
56,SFM,52,68,4,64,32,7,13,43,9,2025-01-01T00:00:56
56,PSO SFM(Staff all evacuate),51,69,19,51,30,9,12,36,15,2025-01-01T00:00:56
56,PSO SFM(Staff all assist),54,66,20,47,35,5,14,54,0,2025-01-01T00:00:56
56,PSO SFM(Half Assist),59,61,22,42,35,8,16,51,8,2025-01-01T00:00:56
56,PSO SFM(Assist Mobile),57,63,24,40,38,9,10,43,14,2025-01-01T00:00:56
56,PSO SFM(Assist Elderly),53,67,23,45,30,8,15,39,14,2025-01-01T00:00:56
56,PSO SFM(Top Evac),62,58,18,42,39,8,15,55,7,2025-01-01T00:00:56
56,PSO SFM(Avoid Top),47,73,32,43,29,5,13,47,0,2025-01-01T00:00:56
56,PSO SFM(Zone Sweep),54,66,18,49,32,7,15,47,7,2025-01-01T00:00:56
56,MFO SFM,48,72,13,59,27,8,13,39,9,2025-01-01T00:00:56
56,ACO SFM,42,78,25,54,25,7,10,36,6,2025-01-01T00:00:56
57,Random,0,120,16,104,0,0,0,0,0,2025-01-01T00:00:57
57,PSO,39,81,14,67,24,7,8,0,39,2025-01-01T00:00:57
57,SFM,52,68,4,64,32,7,13,43,9,2025-01-01T00:00:57
57,PSO SFM(Staff all evacuate),51,69,18,51,30,9,12,36,15,2025-01-01T00:00:57
57,PSO SFM(Staff all assist),54,66,19,47,35,5,14,54,0,2025-01-01T00:00:57
57,PSO SFM(Half Assist),61,59,20,41,35,10,16,52,9,2025-01-01T00:00:57
57,PSO SFM(Assist Mobile),58,62,23,40,38,10,10,44,14,2025-01-01T00:00:57
57,PSO SFM(Assist Elderly),54,66,22,45,30,8,16,40,14,2025-01-01T00:00:57
57,PSO SFM(Top Evac),62,58,16,42,39,8,15,55,7,2025-01-01T00:00:57
57,PSO SFM(Avoid Top),48,72,31,42,30,5,13,48,0,2025-01-01T00:00:57
57,PSO SFM(Zone Sweep),57,63,19,47,35,7,15,50,7,2025-01-01T00:00:57
57,MFO SFM,50,70,13,59,29,8,13,41,9,2025-01-01T00:00:57
57,ACO SFM,43,77,24,54,26,7,10,36,7,2025-01-01T00:00:57
58,Random,0,120,16,104,0,0,0,0,0,2025-01-01T00:00:58
58,PSO,41,79,17,64,26,7,8,0,41,2025-01-01T00:00:58
58,SFM,52,68,4,64,32,7,13,43,9,2025-01-01T00:00:58
58,PSO SFM(Staff all evacuate),53,67,18,51,32,9,12,38,15,2025-01-01T00:00:58
58,PSO SFM(Staff all assist),59,61,21,45,38,7,14,59,0,2025-01-01T00:00:58
58,PSO SFM(Half Assist),64,56,18,41,37,10,17,55,9,2025-01-01T00:00:58
58,PSO SFM(Assist Mobile),61,59,23,39,38,11,12,46,15,2025-01-01T00:00:58
58,PSO SFM(Assist Elderly),55,65,21,45,31,8,16,41,14,2025-01-01T00:00:58
58,PSO SFM(Top Evac),64,56,18,40,41,8,15,57,7,2025-01-01T00:00:58
58,PSO SFM(Avoid Top),48,72,30,42,30,5,13,48,0,2025-01-01T00:00:58
58,PSO SFM(Zone Sweep),58,62,17,46,36,7,15,51,7,2025-01-01T00:00:58
58,MFO SFM,50,70,11,59,29,8,13,41,9,2025-01-01T00:00:58
58,ACO SFM,43,77,23,54,26,7,10,36,7,2025-01-01T00:00:58
59,Random,0,120,17,103,0,0,0,0,0,2025-01-01T00:00:59
59,PSO,43,77,15,64,26,9,8,0,43,2025-01-01T00:00:59
59,SFM,52,68,4,64,32,7,13,43,9,2025-01-01T00:00:59
59,PSO SFM(Staff all evacuate),54,66,16,51,33,9,12,39,15,2025-01-01T00:00:59
59,PSO SFM(Staff all assist),60,60,17,44,39,7,14,60,0,2025-01-01T00:00:59
59,PSO SFM(Half Assist),65,55,16,40,37,10,18,56,9,2025-01-01T00:00:59
59,PSO SFM(Assist Mobile),62,58,22,37,39,11,12,47,15,2025-01-01T00:00:59
59,PSO SFM(Assist Elderly),56,64,20,45,31,8,17,42,14,2025-01-01T00:00:59
59,PSO SFM(Top Evac),67,53,18,38,43,8,16,60,7,2025-01-01T00:00:59
59,PSO SFM(Avoid Top),49,71,31,41,31,5,13,49,0,2025-01-01T00:00:59
59,PSO SFM(Zone Sweep),60,60,16,46,38,7,15,53,7,2025-01-01T00:00:59
59,MFO SFM,50,70,11,59,29,8,13,41,9,2025-01-01T00:00:59
59,ACO SFM,45,75,24,53,28,7,10,38,7,2025-01-01T00:00:59
60,Random,0,120,18,102,0,0,0,0,0,2025-01-01T00:01:00
60,PSO,44,76,15,62,26,9,9,0,44,2025-01-01T00:01:00
60,SFM,52,68,4,64,32,7,13,43,9,2025-01-01T00:01:00
60,PSO SFM(Staff all evacuate),55,65,15,51,33,9,13,40,15,2025-01-01T00:01:00
60,PSO SFM(Staff all assist),62,58,17,43,41,7,14,62,0,2025-01-01T00:01:00
60,PSO SFM(Half Assist),68,52,15,40,40,10,18,59,9,2025-01-01T00:01:00
60,PSO SFM(Assist Mobile),63,57,21,37,39,12,12,48,15,2025-01-01T00:01:00
60,PSO SFM(Assist Elderly),57,63,20,44,31,8,18,43,14,2025-01-01T00:01:00
60,PSO SFM(Top Evac),67,53,16,37,43,8,16,60,7,2025-01-01T00:01:00
60,PSO SFM(Avoid Top),54,66,30,41,35,6,13,53,1,2025-01-01T00:01:00
60,PSO SFM(Zone Sweep),63,57,15,45,40,7,16,56,7,2025-01-01T00:01:00
60,MFO SFM,52,68,11,59,31,8,13,43,9,2025-01-01T00:01:00
60,ACO SFM,45,75,23,52,28,7,10,38,7,2025-01-01T00:01:00
61,Random,0,120,19,101,0,0,0,0,0,2025-01-01T00:01:01
61,PSO,45,75,16,60,26,9,10,0,45,2025-01-01T00:01:01
61,SFM,52,68,4,64,32,7,13,43,9,2025-01-01T00:01:01
61,PSO SFM(Staff all evacuate),56,64,14,51,34,9,13,41,15,2025-01-01T00:01:01
61,PSO SFM(Staff all assist),64,56,16,42,42,7,15,64,0,2025-01-01T00:01:01
61,PSO SFM(Half Assist),69,51,13,39,41,10,18,60,9,2025-01-01T00:01:01
61,PSO SFM(Assist Mobile),66,54,20,37,41,12,13,51,15,2025-01-01T00:01:01
61,PSO SFM(Assist Elderly),61,59,20,43,34,8,19,46,15,2025-01-01T00:01:01
61,PSO SFM(Top Evac),69,51,17,36,44,9,16,62,7,2025-01-01T00:01:01
61,PSO SFM(Avoid Top),55,65,25,41,35,6,14,54,1,2025-01-01T00:01:01
61,PSO SFM(Zone Sweep),64,56,13,44,41,7,16,57,7,2025-01-01T00:01:01
61,MFO SFM,54,66,9,59,32,8,14,44,10,2025-01-01T00:01:01
61,ACO SFM,46,74,23,52,28,8,10,38,8,2025-01-01T00:01:01
62,Random,1,119,19,101,1,0,0,1,0,2025-01-01T00:01:02
62,PSO,46,74,15,60,27,9,10,0,46,2025-01-01T00:01:02
62,SFM,52,68,4,64,32,7,13,43,9,2025-01-01T00:01:02
62,PSO SFM(Staff all evacuate),56,64,13,51,34,9,13,41,15,2025-01-01T00:01:02
62,PSO SFM(Staff all assist),64,56,17,39,42,7,15,64,0,2025-01-01T00:01:02
62,PSO SFM(Half Assist),71,49,13,38,43,10,18,62,9,2025-01-01T00:01:02
62,PSO SFM(Assist Mobile),68,52,17,37,42,12,14,53,15,2025-01-01T00:01:02
62,PSO SFM(Assist Elderly),62,58,17,42,35,8,19,47,15,2025-01-01T00:01:02
62,PSO SFM(Top Evac),70,50,16,35,45,9,16,63,7,2025-01-01T00:01:02
62,PSO SFM(Avoid Top),56,64,25,40,36,6,14,55,1,2025-01-01T00:01:02
62,PSO SFM(Zone Sweep),67,53,12,44,43,8,16,60,7,2025-01-01T00:01:02
62,MFO SFM,54,66,7,59,32,8,14,44,10,2025-01-01T00:01:02
62,ACO SFM,46,74,24,50,28,8,10,38,8,2025-01-01T00:01:02
63,Random,1,119,19,100,1,0,0,1,0,2025-01-01T00:01:03
63,PSO,47,73,20,54,28,9,10,0,47,2025-01-01T00:01:03
63,SFM,52,68,4,64,32,7,13,43,9,2025-01-01T00:01:03
63,PSO SFM(Staff all evacuate),57,63,13,51,34,9,14,42,15,2025-01-01T00:01:03
63,PSO SFM(Staff all assist),66,54,17,39,43,7,16,66,0,2025-01-01T00:01:03
63,PSO SFM(Half Assist),73,47,11,38,44,10,19,64,9,2025-01-01T00:01:03
63,PSO SFM(Assist Mobile),68,52,15,37,42,12,14,53,15,2025-01-01T00:01:03
63,PSO SFM(Assist Elderly),63,57,16,42,35,8,20,48,15,2025-01-01T00:01:03
63,PSO SFM(Top Evac),71,49,15,35,45,9,17,64,7,2025-01-01T00:01:03
63,PSO SFM(Avoid Top),56,64,26,38,36,6,14,55,1,2025-01-01T00:01:03
63,PSO SFM(Zone Sweep),68,52,9,44,43,8,17,61,7,2025-01-01T00:01:03
63,MFO SFM,54,66,7,59,32,8,14,44,10,2025-01-01T00:01:03
63,ACO SFM,48,72,24,50,30,8,10,40,8,2025-01-01T00:01:03
64,Random,1,119,20,99,1,0,0,1,0,2025-01-01T00:01:04
64,PSO,49,71,19,54,28,9,12,0,49,2025-01-01T00:01:04
64,SFM,52,68,4,64,32,7,13,43,9,2025-01-01T00:01:04
64,PSO SFM(Staff all evacuate),58,62,12,51,35,9,14,43,15,2025-01-01T00:01:04
64,PSO SFM(Staff all assist),67,53,16,38,44,7,16,67,0,2025-01-01T00:01:04
64,PSO SFM(Half Assist),73,47,10,37,44,10,19,64,9,2025-01-01T00:01:04
64,PSO SFM(Assist Mobile),70,50,16,36,43,12,15,55,15,2025-01-01T00:01:04
64,PSO SFM(Assist Elderly),64,56,15,42,36,8,20,49,15,2025-01-01T00:01:04
64,PSO SFM(Top Evac),72,48,15,34,46,9,17,65,7,2025-01-01T00:01:04
64,PSO SFM(Avoid Top),58,62,26,38,38,6,14,57,1,2025-01-01T00:01:04
64,PSO SFM(Zone Sweep),69,51,8,44,43,8,18,62,7,2025-01-01T00:01:04
64,MFO SFM,54,66,7,59,32,8,14,44,10,2025-01-01T00:01:04
64,ACO SFM,48,72,23,49,30,8,10,40,8,2025-01-01T00:01:04
65,Random,1,119,20,99,1,0,0,1,0,2025-01-01T00:01:05
65,PSO,51,69,22,49,29,9,13,0,51,2025-01-01T00:01:05
65,SFM,52,68,4,64,32,7,13,43,9,2025-01-01T00:01:05
65,PSO SFM(Staff all evacuate),58,62,11,51,35,9,14,43,15,2025-01-01T00:01:05
65,PSO SFM(Staff all assist),68,52,15,38,44,7,17,68,0,2025-01-01T00:01:05
65,PSO SFM(Half Assist),73,47,11,36,44,10,19,64,9,2025-01-01T00:01:05
65,PSO SFM(Assist Mobile),73,47,14,36,46,12,15,58,15,2025-01-01T00:01:05
65,PSO SFM(Assist Elderly),66,54,14,42,38,8,20,51,15,2025-01-01T00:01:05
65,PSO SFM(Top Evac),76,44,14,34,47,11,18,68,8,2025-01-01T00:01:05
65,PSO SFM(Avoid Top),59,61,25,37,39,6,14,58,1,2025-01-01T00:01:05
65,PSO SFM(Zone Sweep),71,49,7,44,45,8,18,64,7,2025-01-01T00:01:05
65,MFO SFM,55,65,7,59,32,8,15,45,10,2025-01-01T00:01:05
65,ACO SFM,48,72,23,49,30,8,10,40,8,2025-01-01T00:01:05
66,Random,1,119,20,99,1,0,0,1,0,2025-01-01T00:01:06
66,PSO,54,66,20,49,31,9,14,0,54,2025-01-01T00:01:06
66,SFM,52,68,4,64,32,7,13,43,9,2025-01-01T00:01:06
66,PSO SFM(Staff all evacuate),61,59,11,51,38,9,14,46,15,2025-01-01T00:01:06
66,PSO SFM(Staff all assist),70,50,17,35,45,8,17,70,0,2025-01-01T00:01:06
66,PSO SFM(Half Assist),74,46,11,36,44,10,20,65,9,2025-01-01T00:01:06
66,PSO SFM(Assist Mobile),75,45,11,36,47,12,16,60,15,2025-01-01T00:01:06
66,PSO SFM(Assist Elderly),67,53,13,41,39,8,20,52,15,2025-01-01T00:01:06
66,PSO SFM(Top Evac),79,41,11,33,49,12,18,71,8,2025-01-01T00:01:06
66,PSO SFM(Avoid Top),60,60,25,36,40,6,14,59,1,2025-01-01T00:01:06
66,PSO SFM(Zone Sweep),72,48,6,43,45,9,18,65,7,2025-01-01T00:01:06
66,MFO SFM,55,65,6,59,32,8,15,45,10,2025-01-01T00:01:06
66,ACO SFM,48,72,23,49,30,8,10,40,8,2025-01-01T00:01:06
67,Random,1,119,20,99,1,0,0,1,0,2025-01-01T00:01:07
67,PSO,58,62,22,44,33,9,16,0,58,2025-01-01T00:01:07
67,SFM,52,68,5,63,32,7,13,43,9,2025-01-01T00:01:07
67,PSO SFM(Staff all evacuate),62,58,8,51,39,9,14,47,15,2025-01-01T00:01:07
67,PSO SFM(Staff all assist),70,50,15,35,45,8,17,70,0,2025-01-01T00:01:07
67,PSO SFM(Half Assist),75,45,10,36,44,11,20,66,9,2025-01-01T00:01:07
67,PSO SFM(Assist Mobile),79,41,9,36,49,13,17,64,15,2025-01-01T00:01:07
67,PSO SFM(Assist Elderly),68,52,12,41,39,8,21,53,15,2025-01-01T00:01:07
67,PSO SFM(Top Evac),81,39,9,32,49,13,19,73,8,2025-01-01T00:01:07
67,PSO SFM(Avoid Top),60,60,24,36,40,6,14,59,1,2025-01-01T00:01:07
67,PSO SFM(Zone Sweep),74,46,5,43,46,9,19,67,7,2025-01-01T00:01:07
67,MFO SFM,55,65,6,59,32,8,15,45,10,2025-01-01T00:01:07
67,ACO SFM,48,72,24,48,30,8,10,40,8,2025-01-01T00:01:07
68,Random,1,119,20,99,1,0,0,1,0,2025-01-01T00:01:08
68,PSO,59,61,18,44,34,9,16,0,59,2025-01-01T00:01:08
68,SFM,52,68,5,63,32,7,13,43,9,2025-01-01T00:01:08
68,PSO SFM(Staff all evacuate),63,57,7,51,39,9,15,48,15,2025-01-01T00:01:08
68,PSO SFM(Staff all assist),73,47,15,35,48,8,17,73,0,2025-01-01T00:01:08
68,PSO SFM(Half Assist),75,45,10,35,44,11,20,66,9,2025-01-01T00:01:08
68,PSO SFM(Assist Mobile),79,41,5,36,49,13,17,64,15,2025-01-01T00:01:08
68,PSO SFM(Assist Elderly),69,51,11,41,39,9,21,54,15,2025-01-01T00:01:08
68,PSO SFM(Top Evac),82,38,7,32,49,13,20,74,8,2025-01-01T00:01:08
68,PSO SFM(Avoid Top),60,60,24,36,40,6,14,59,1,2025-01-01T00:01:08
68,PSO SFM(Zone Sweep),75,45,3,43,46,9,20,68,7,2025-01-01T00:01:08
68,MFO SFM,56,64,6,59,33,8,15,46,10,2025-01-01T00:01:08
68,ACO SFM,48,72,24,48,30,8,10,40,8,2025-01-01T00:01:08
69,Random,1,119,21,98,1,0,0,1,0,2025-01-01T00:01:09
69,PSO,60,60,20,41,35,9,16,0,60,2025-01-01T00:01:09
69,SFM,52,68,5,63,32,7,13,43,9,2025-01-01T00:01:09
69,PSO SFM(Staff all evacuate),63,57,6,51,39,9,15,48,15,2025-01-01T00:01:09
69,PSO SFM(Staff all assist),75,45,12,35,49,9,17,75,0,2025-01-01T00:01:09
69,PSO SFM(Half Assist),77,43,10,35,45,11,21,68,9,2025-01-01T00:01:09
69,PSO SFM(Assist Mobile),80,40,6,35,50,13,17,65,15,2025-01-01T00:01:09
69,PSO SFM(Assist Elderly),69,51,10,41,39,9,21,54,15,2025-01-01T00:01:09
69,PSO SFM(Top Evac),83,37,6,32,49,14,20,75,8,2025-01-01T00:01:09
69,PSO SFM(Avoid Top),62,58,24,36,41,7,14,60,2,2025-01-01T00:01:09
69,PSO SFM(Zone Sweep),76,44,2,43,47,9,20,69,7,2025-01-01T00:01:09
69,MFO SFM,57,63,5,59,34,8,15,47,10,2025-01-01T00:01:09
69,ACO SFM,48,72,24,48,30,8,10,40,8,2025-01-01T00:01:09
70,Random,1,119,21,98,1,0,0,1,0,2025-01-01T00:01:10
70,PSO,61,59,19,41,36,9,16,0,61,2025-01-01T00:01:10
70,SFM,52,68,5,63,32,7,13,43,9,2025-01-01T00:01:10
70,PSO SFM(Staff all evacuate),63,57,7,50,39,9,15,48,15,2025-01-01T00:01:10
70,PSO SFM(Staff all assist),76,44,11,34,49,9,18,76,0,2025-01-01T00:01:10
70,PSO SFM(Half Assist),78,42,8,35,46,11,21,69,9,2025-01-01T00:01:10
70,PSO SFM(Assist Mobile),83,37,5,35,53,13,17,68,15,2025-01-01T00:01:10
70,PSO SFM(Assist Elderly),70,50,10,41,39,9,22,55,15,2025-01-01T00:01:10
70,PSO SFM(Top Evac),83,37,5,32,49,14,20,75,8,2025-01-01T00:01:10
70,PSO SFM(Avoid Top),63,57,22,36,42,7,14,61,2,2025-01-01T00:01:10
70,PSO SFM(Zone Sweep),76,44,3,41,47,9,20,69,7,2025-01-01T00:01:10
70,MFO SFM,57,63,4,59,34,8,15,47,10,2025-01-01T00:01:10
70,ACO SFM,48,72,24,48,30,8,10,40,8,2025-01-01T00:01:10
71,Random,1,119,22,97,1,0,0,1,0,2025-01-01T00:01:11
71,PSO,62,58,19,40,37,9,16,0,62,2025-01-01T00:01:11
71,SFM,53,67,5,63,33,7,13,44,9,2025-01-01T00:01:11
71,PSO SFM(Staff all evacuate),64,56,7,50,39,9,16,49,15,2025-01-01T00:01:11
71,PSO SFM(Staff all assist),77,43,11,33,50,9,18,77,0,2025-01-01T00:01:11
71,PSO SFM(Half Assist),79,41,7,35,46,12,21,70,9,2025-01-01T00:01:11
71,PSO SFM(Assist Mobile),83,37,2,35,53,13,17,68,15,2025-01-01T00:01:11
71,PSO SFM(Assist Elderly),71,49,9,41,40,9,22,56,15,2025-01-01T00:01:11
71,PSO SFM(Top Evac),85,35,5,32,51,14,20,77,8,2025-01-01T00:01:11
71,PSO SFM(Avoid Top),64,56,22,35,42,8,14,62,2,2025-01-01T00:01:11
71,PSO SFM(Zone Sweep),76,44,4,40,47,9,20,69,7,2025-01-01T00:01:11
71,MFO SFM,58,62,4,59,35,8,15,48,10,2025-01-01T00:01:11
71,ACO SFM,49,71,24,48,30,9,10,41,8,2025-01-01T00:01:11
72,Random,1,119,23,96,1,0,0,1,0,2025-01-01T00:01:12
72,PSO,65,55,19,39,38,9,18,0,65,2025-01-01T00:01:12
72,SFM,53,67,4,63,33,7,13,44,9,2025-01-01T00:01:12
72,PSO SFM(Staff all evacuate),64,56,6,50,39,9,16,49,15,2025-01-01T00:01:12
72,PSO SFM(Staff all assist),80,40,10,33,52,9,19,80,0,2025-01-01T00:01:12
72,PSO SFM(Half Assist),80,40,7,34,46,12,22,71,9,2025-01-01T00:01:12
72,PSO SFM(Assist Mobile),84,36,2,35,54,13,17,69,15,2025-01-01T00:01:12
72,PSO SFM(Assist Elderly),72,48,9,40,41,9,22,57,15,2025-01-01T00:01:12
72,PSO SFM(Top Evac),85,35,4,31,51,14,20,77,8,2025-01-01T00:01:12
72,PSO SFM(Avoid Top),66,54,21,35,42,9,15,64,2,2025-01-01T00:01:12
72,PSO SFM(Zone Sweep),76,44,6,38,47,9,20,69,7,2025-01-01T00:01:12
72,MFO SFM,58,62,3,59,35,8,15,48,10,2025-01-01T00:01:12
72,ACO SFM,50,70,23,48,31,9,10,42,8,2025-01-01T00:01:12
