timestamp,algorithm,evacuated,deaths,deaths_floor_0,deaths_floor_1,deaths_floor_2,evacuated_age_elderly,evacuated_stafftype_civilian,evacuated_stafftype_staff,datetime
51,PSO,59,61,7,32,22,59,0,59,2025-01-01T00:00:51
51,SFM,37,83,24,42,17,37,35,2,2025-01-01T00:00:51
51,PSO SFM(Staff all evacuate),42,78,31,39,10,42,33,9,2025-01-01T00:00:51
51,PSO SFM(Staff all assist),55,65,18,42,10,55,55,0,2025-01-01T00:00:51
51,PSO SFM(Half Assist),62,58,14,40,9,62,58,4,2025-01-01T00:00:51
51,PSO SFM(Assist Mobile),65,55,15,39,5,65,56,9,2025-01-01T00:00:51
51,PSO SFM(Assist Elderly),63,57,15,41,5,63,53,10,2025-01-01T00:00:51
51,PSO SFM(Top Evac),61,59,15,38,10,61,52,9,2025-01-01T00:00:51
51,PSO SFM(Avoid Top),59,61,15,44,5,59,58,1,2025-01-01T00:00:51
51,PSO SFM(Zone Sweep),54,66,18,40,9,54,53,1,2025-01-01T00:00:51
51,MFO SFM,30,90,35,40,16,30,26,4,2025-01-01T00:00:51
51,ACO SFM,48,72,17,41,15,48,43,5,2025-01-01T00:00:51
52,Random,2,118,42,41,35,2,1,1,2025-01-01T00:00:52
52,PSO,60,60,7,32,22,60,0,60,2025-01-01T00:00:52
52,SFM,37,83,24,42,17,37,35,2,2025-01-01T00:00:52
52,PSO SFM(Staff all evacuate),42,78,32,37,10,42,33,9,2025-01-01T00:00:52
52,PSO SFM(Staff all assist),57,63,17,42,10,57,57,0,2025-01-01T00:00:52
52,PSO SFM(Half Assist),62,58,14,40,9,62,58,4,2025-01-01T00:00:52
52,PSO SFM(Assist Mobile),66,54,14,39,5,66,57,9,2025-01-01T00:00:52
52,PSO SFM(Assist Elderly),65,55,15,40,5,65,55,10,2025-01-01T00:00:52
52,PSO SFM(Top Evac),63,57,14,38,10,63,54,9,2025-01-01T00:00:52
52,PSO SFM(Avoid Top),61,59,15,43,5,61,60,1,2025-01-01T00:00:52
52,PSO SFM(Zone Sweep),55,65,19,39,9,55,53,2,2025-01-01T00:00:52
52,MFO SFM,30,90,35,40,16,30,26,4,2025-01-01T00:00:52
52,ACO SFM,48,72,17,41,15,48,43,5,2025-01-01T00:00:52
53,Random,2,118,43,40,35,2,1,1,2025-01-01T00:00:53
53,PSO,61,59,7,33,21,61,0,61,2025-01-01T00:00:53
53,SFM,38,82,24,42,17,38,36,2,2025-01-01T00:00:53
53,PSO SFM(Staff all evacuate),43,77,31,37,10,43,33,10,2025-01-01T00:00:53
53,PSO SFM(Staff all assist),57,63,15,42,10,57,57,0,2025-01-01T00:00:53
53,PSO SFM(Half Assist),64,56,12,39,9,64,60,4,2025-01-01T00:00:53
53,PSO SFM(Assist Mobile),67,53,12,39,5,67,57,10,2025-01-01T00:00:53
53,PSO SFM(Assist Elderly),67,53,12,40,5,67,57,10,2025-01-01T00:00:53
53,PSO SFM(Top Evac),64,56,14,37,10,64,55,9,2025-01-01T00:00:53
53,PSO SFM(Avoid Top),61,59,13,43,5,61,60,1,2025-01-01T00:00:53
53,PSO SFM(Zone Sweep),55,65,18,39,9,55,53,2,2025-01-01T00:00:53
53,MFO SFM,30,90,35,40,16,30,26,4,2025-01-01T00:00:53
53,ACO SFM,48,72,17,41,15,48,43,5,2025-01-01T00:00:53
54,Random,2,118,43,40,35,2,1,1,2025-01-01T00:00:54
54,PSO,62,58,7,34,20,62,0,62,2025-01-01T00:00:54
54,SFM,38,82,24,42,17,38,36,2,2025-01-01T00:00:54
54,PSO SFM(Staff all evacuate),43,77,31,37,10,43,33,10,2025-01-01T00:00:54
54,PSO SFM(Staff all assist),58,62,13,42,10,58,58,0,2025-01-01T00:00:54
54,PSO SFM(Half Assist),66,54,10,39,9,66,62,4,2025-01-01T00:00:54
54,PSO SFM(Assist Mobile),67,53,11,39,5,67,57,10,2025-01-01T00:00:54
54,PSO SFM(Assist Elderly),68,52,13,39,5,68,58,10,2025-01-01T00:00:54
54,PSO SFM(Top Evac),65,55,12,37,10,65,56,9,2025-01-01T00:00:54
54,PSO SFM(Avoid Top),62,58,13,43,5,62,60,2,2025-01-01T00:00:54
54,PSO SFM(Zone Sweep),56,64,20,38,8,56,54,2,2025-01-01T00:00:54
54,MFO SFM,30,90,34,40,16,30,26,4,2025-01-01T00:00:54
54,ACO SFM,48,72,16,41,15,48,43,5,2025-01-01T00:00:54
55,Random,2,118,43,40,35,2,1,1,2025-01-01T00:00:55
55,PSO,64,56,9,31,20,64,0,64,2025-01-01T00:00:55
55,SFM,38,82,24,42,17,38,36,2,2025-01-01T00:00:55
55,PSO SFM(Staff all evacuate),43,77,31,37,10,43,33,10,2025-01-01T00:00:55
55,PSO SFM(Staff all assist),59,61,11,42,10,59,59,0,2025-01-01T00:00:55
55,PSO SFM(Half Assist),67,53,10,39,9,67,63,4,2025-01-01T00:00:55
55,PSO SFM(Assist Mobile),68,52,11,38,5,68,58,10,2025-01-01T00:00:55
55,PSO SFM(Assist Elderly),69,51,12,39,4,69,58,11,2025-01-01T00:00:55
55,PSO SFM(Top Evac),65,55,10,37,10,65,56,9,2025-01-01T00:00:55
55,PSO SFM(Avoid Top),65,55,12,42,5,65,63,2,2025-01-01T00:00:55
55,PSO SFM(Zone Sweep),60,60,19,39,7,60,57,3,2025-01-01T00:00:55
55,MFO SFM,30,90,34,40,16,30,26,4,2025-01-01T00:00:55
55,ACO SFM,48,72,16,41,15,48,43,5,2025-01-01T00:00:55
56,Random,2,118,43,40,35,2,1,1,2025-01-01T00:00:56
56,PSO,66,54,8,31,20,66,0,66,2025-01-01T00:00:56
56,SFM,38,82,23,42,17,38,36,2,2025-01-01T00:00:56
56,PSO SFM(Staff all evacuate),46,74,30,37,10,46,36,10,2025-01-01T00:00:56
56,PSO SFM(Staff all assist),59,61,11,43,9,59,59,0,2025-01-01T00:00:56
56,PSO SFM(Half Assist),68,52,8,39,9,68,64,4,2025-01-01T00:00:56
56,PSO SFM(Assist Mobile),69,51,10,38,5,69,59,10,2025-01-01T00:00:56
56,PSO SFM(Assist Elderly),70,50,10,39,4,70,58,12,2025-01-01T00:00:56
56,PSO SFM(Top Evac),65,55,11,35,10,65,56,9,2025-01-01T00:00:56
56,PSO SFM(Avoid Top),65,55,13,41,5,65,63,2,2025-01-01T00:00:56
56,PSO SFM(Zone Sweep),61,59,19,39,7,61,58,3,2025-01-01T00:00:56
56,MFO SFM,31,89,34,40,16,31,27,4,2025-01-01T00:00:56
56,ACO SFM,48,72,16,41,15,48,43,5,2025-01-01T00:00:56
57,Random,2,118,43,40,35,2,1,1,2025-01-01T00:00:57
57,PSO,66,54,8,30,20,66,0,66,2025-01-01T00:00:57
57,SFM,38,82,23,42,17,38,36,2,2025-01-01T00:00:57
57,PSO SFM(Staff all evacuate),47,73,31,36,10,47,37,10,2025-01-01T00:00:57
57,PSO SFM(Staff all assist),59,61,10,43,9,59,59,0,2025-01-01T00:00:57
57,PSO SFM(Half Assist),68,52,6,39,9,68,64,4,2025-01-01T00:00:57
57,PSO SFM(Assist Mobile),69,51,11,37,5,69,59,10,2025-01-01T00:00:57
57,PSO SFM(Assist Elderly),71,49,9,39,4,71,59,12,2025-01-01T00:00:57
57,PSO SFM(Top Evac),66,54,10,35,10,66,57,9,2025-01-01T00:00:57
57,PSO SFM(Avoid Top),65,55,12,42,4,65,63,2,2025-01-01T00:00:57
57,PSO SFM(Zone Sweep),61,59,19,40,5,61,58,3,2025-01-01T00:00:57
57,MFO SFM,31,89,34,40,16,31,27,4,2025-01-01T00:00:57
57,ACO SFM,48,72,17,40,15,48,43,5,2025-01-01T00:00:57
58,Random,2,118,43,40,35,2,1,1,2025-01-01T00:00:58
58,PSO,66,54,6,31,19,66,0,66,2025-01-01T00:00:58
58,SFM,38,82,23,42,17,38,36,2,2025-01-01T00:00:58
58,PSO SFM(Staff all evacuate),47,73,31,36,10,47,37,10,2025-01-01T00:00:58
58,PSO SFM(Staff all assist),59,61,9,43,9,59,59,0,2025-01-01T00:00:58
58,PSO SFM(Half Assist),68,52,6,38,9,68,64,4,2025-01-01T00:00:58
58,PSO SFM(Assist Mobile),69,51,10,37,5,69,59,10,2025-01-01T00:00:58
58,PSO SFM(Assist Elderly),71,49,9,38,4,71,59,12,2025-01-01T00:00:58
58,PSO SFM(Top Evac),66,54,11,36,8,66,57,9,2025-01-01T00:00:58
58,PSO SFM(Avoid Top),65,55,9,42,4,65,63,2,2025-01-01T00:00:58
58,PSO SFM(Zone Sweep),64,56,15,41,4,64,61,3,2025-01-01T00:00:58
58,MFO SFM,31,89,34,40,16,31,27,4,2025-01-01T00:00:58
58,ACO SFM,48,72,17,40,15,48,43,5,2025-01-01T00:00:58
59,Random,2,118,44,39,35,2,1,1,2025-01-01T00:00:59
59,PSO,66,54,5,30,19,66,0,66,2025-01-01T00:00:59
59,SFM,38,82,23,42,17,38,36,2,2025-01-01T00:00:59
59,PSO SFM(Staff all evacuate),48,72,29,35,10,48,38,10,2025-01-01T00:00:59
59,PSO SFM(Staff all assist),59,61,9,44,8,59,59,0,2025-01-01T00:00:59
59,PSO SFM(Half Assist),69,51,5,38,9,69,65,4,2025-01-01T00:00:59
59,PSO SFM(Assist Mobile),69,51,9,38,4,69,59,10,2025-01-01T00:00:59
59,PSO SFM(Assist Elderly),72,48,8,38,4,72,60,12,2025-01-01T00:00:59
59,PSO SFM(Top Evac),67,53,11,36,8,67,58,9,2025-01-01T00:00:59
59,PSO SFM(Avoid Top),66,54,10,41,4,66,64,2,2025-01-01T00:00:59
59,PSO SFM(Zone Sweep),64,56,14,41,4,64,61,3,2025-01-01T00:00:59
59,MFO SFM,31,89,33,40,16,31,27,4,2025-01-01T00:00:59
59,ACO SFM,48,72,17,40,15,48,43,5,2025-01-01T00:00:59
60,Random,2,118,44,39,35,2,1,1,2025-01-01T00:01:00
60,PSO,66,54,6,29,19,66,0,66,2025-01-01T00:01:00
60,SFM,38,82,23,42,17,38,36,2,2025-01-01T00:01:00
60,PSO SFM(Staff all evacuate),50,70,28,35,10,50,38,12,2025-01-01T00:01:00
60,PSO SFM(Staff all assist),59,61,9,44,8,59,59,0,2025-01-01T00:01:00
60,PSO SFM(Half Assist),69,51,5,38,9,69,65,4,2025-01-01T00:01:00
60,PSO SFM(Assist Mobile),71,49,9,38,4,71,61,10,2025-01-01T00:01:00
60,PSO SFM(Assist Elderly),72,48,8,38,3,72,60,12,2025-01-01T00:01:00
60,PSO SFM(Top Evac),69,51,10,36,8,69,60,9,2025-01-01T00:01:00
60,PSO SFM(Avoid Top),67,53,11,40,4,67,65,2,2025-01-01T00:01:00
60,PSO SFM(Zone Sweep),66,54,14,41,4,66,62,4,2025-01-01T00:01:00
60,MFO SFM,31,89,33,40,16,31,27,4,2025-01-01T00:01:00
60,ACO SFM,49,71,17,40,15,49,43,6,2025-01-01T00:01:00
61,Random,2,118,44,39,35,2,1,1,2025-01-01T00:01:01
61,PSO,67,53,7,28,19,67,0,67,2025-01-01T00:01:01
61,SFM,38,82,23,42,17,38,36,2,2025-01-01T00:01:01
61,PSO SFM(Staff all evacuate),51,69,28,35,10,51,38,13,2025-01-01T00:01:01
61,PSO SFM(Staff all assist),60,60,10,43,8,60,60,0,2025-01-01T00:01:01
61,PSO SFM(Half Assist),69,51,5,39,8,69,65,4,2025-01-01T00:01:01
61,PSO SFM(Assist Mobile),72,48,9,39,3,72,61,11,2025-01-01T00:01:01
61,PSO SFM(Assist Elderly),74,46,8,38,3,74,61,13,2025-01-01T00:01:01
61,PSO SFM(Top Evac),70,50,11,35,8,70,61,9,2025-01-01T00:01:01
61,PSO SFM(Avoid Top),68,52,11,40,4,68,66,2,2025-01-01T00:01:01
61,PSO SFM(Zone Sweep),66,54,11,42,3,66,62,4,2025-01-01T00:01:01
61,MFO SFM,32,88,33,40,16,32,28,4,2025-01-01T00:01:01
61,ACO SFM,49,71,17,40,15,49,43,6,2025-01-01T00:01:01
62,Random,2,118,44,39,35,2,1,1,2025-01-01T00:01:02
62,PSO,68,52,8,28,18,68,0,68,2025-01-01T00:01:02
62,SFM,38,82,23,42,17,38,36,2,2025-01-01T00:01:02
62,PSO SFM(Staff all evacuate),51,69,27,35,10,51,38,13,2025-01-01T00:01:02
62,PSO SFM(Staff all assist),61,59,10,44,7,61,61,0,2025-01-01T00:01:02
62,PSO SFM(Half Assist),69,51,5,39,7,69,65,4,2025-01-01T00:01:02
62,PSO SFM(Assist Mobile),72,48,9,39,3,72,61,11,2025-01-01T00:01:02
62,PSO SFM(Assist Elderly),76,44,8,37,3,76,63,13,2025-01-01T00:01:02
62,PSO SFM(Top Evac),73,47,10,35,8,73,64,9,2025-01-01T00:01:02
62,PSO SFM(Avoid Top),70,50,11,40,3,70,68,2,2025-01-01T00:01:02
62,PSO SFM(Zone Sweep),66,54,11,42,3,66,62,4,2025-01-01T00:01:02
62,MFO SFM,32,88,33,40,16,32,28,4,2025-01-01T00:01:02
62,ACO SFM,49,71,17,40,15,49,43,6,2025-01-01T00:01:02
63,Random,2,118,44,39,35,2,1,1,2025-01-01T00:01:03
63,PSO,68,52,8,28,18,68,0,68,2025-01-01T00:01:03
63,SFM,38,82,23,42,17,38,36,2,2025-01-01T00:01:03
63,PSO SFM(Staff all evacuate),52,68,25,35,10,52,39,13,2025-01-01T00:01:03
63,PSO SFM(Staff all assist),61,59,10,44,7,61,61,0,2025-01-01T00:01:03
63,PSO SFM(Half Assist),69,51,6,38,7,69,65,4,2025-01-01T00:01:03
63,PSO SFM(Assist Mobile),73,47,7,39,3,73,62,11,2025-01-01T00:01:03
63,PSO SFM(Assist Elderly),76,44,8,37,3,76,63,13,2025-01-01T00:01:03
63,PSO SFM(Top Evac),73,47,8,36,7,73,64,9,2025-01-01T00:01:03
63,PSO SFM(Avoid Top),70,50,10,41,2,70,68,2,2025-01-01T00:01:03
63,PSO SFM(Zone Sweep),66,54,9,43,2,66,62,4,2025-01-01T00:01:03
63,MFO SFM,32,88,33,40,16,32,28,4,2025-01-01T00:01:03
63,ACO SFM,49,71,16,40,15,49,43,6,2025-01-01T00:01:03
64,Random,2,118,44,39,35,2,1,1,2025-01-01T00:01:04
64,PSO,68,52,7,28,18,68,0,68,2025-01-01T00:01:04
64,SFM,38,82,23,42,17,38,36,2,2025-01-01T00:01:04
64,PSO SFM(Staff all evacuate),52,68,24,35,10,52,39,13,2025-01-01T00:01:04
64,PSO SFM(Staff all assist),62,58,10,43,7,62,62,0,2025-01-01T00:01:04
64,PSO SFM(Half Assist),69,51,7,37,7,69,65,4,2025-01-01T00:01:04
64,PSO SFM(Assist Mobile),73,47,7,39,2,73,62,11,2025-01-01T00:01:04
64,PSO SFM(Assist Elderly),77,43,8,35,3,77,63,14,2025-01-01T00:01:04
64,PSO SFM(Top Evac),74,46,7,36,7,74,65,9,2025-01-01T00:01:04
64,PSO SFM(Avoid Top),70,50,9,41,2,70,68,2,2025-01-01T00:01:04
64,PSO SFM(Zone Sweep),66,54,9,43,2,66,62,4,2025-01-01T00:01:04
64,MFO SFM,32,88,32,40,16,32,28,4,2025-01-01T00:01:04
64,ACO SFM,49,71,16,40,15,49,43,6,2025-01-01T00:01:04
65,Random,2,118,44,40,34,2,1,1,2025-01-01T00:01:05
65,PSO,68,52,6,28,18,68,0,68,2025-01-01T00:01:05
65,SFM,38,82,23,42,17,38,36,2,2025-01-01T00:01:05
65,PSO SFM(Staff all evacuate),52,68,26,33,10,52,39,13,2025-01-01T00:01:05
65,PSO SFM(Staff all assist),62,58,9,43,7,62,62,0,2025-01-01T00:01:05
65,PSO SFM(Half Assist),69,51,7,38,6,69,65,4,2025-01-01T00:01:05
65,PSO SFM(Assist Mobile),73,47,10,36,2,73,62,11,2025-01-01T00:01:05
65,PSO SFM(Assist Elderly),77,43,6,36,2,77,63,14,2025-01-01T00:01:05
65,PSO SFM(Top Evac),74,46,4,36,7,74,65,9,2025-01-01T00:01:05
65,PSO SFM(Avoid Top),70,50,8,40,2,70,68,2,2025-01-01T00:01:05
65,PSO SFM(Zone Sweep),66,54,10,42,2,66,62,4,2025-01-01T00:01:05
65,MFO SFM,32,88,32,40,16,32,28,4,2025-01-01T00:01:05
65,ACO SFM,49,71,16,40,15,49,43,6,2025-01-01T00:01:05
66,Random,2,118,44,40,34,2,1,1,2025-01-01T00:01:06
66,PSO,68,52,6,28,18,68,0,68,2025-01-01T00:01:06
66,SFM,38,82,23,42,17,38,36,2,2025-01-01T00:01:06
66,PSO SFM(Staff all evacuate),52,68,25,33,10,52,39,13,2025-01-01T00:01:06
66,PSO SFM(Staff all assist),63,57,9,44,6,63,63,0,2025-01-01T00:01:06
66,PSO SFM(Half Assist),70,50,7,39,5,70,66,4,2025-01-01T00:01:06
66,PSO SFM(Assist Mobile),73,47,9,36,2,73,62,11,2025-01-01T00:01:06
66,PSO SFM(Assist Elderly),79,41,7,35,2,79,65,14,2025-01-01T00:01:06
66,PSO SFM(Top Evac),74,46,4,37,6,74,65,9,2025-01-01T00:01:06
66,PSO SFM(Avoid Top),70,50,8,40,2,70,68,2,2025-01-01T00:01:06
66,PSO SFM(Zone Sweep),66,54,10,42,2,66,62,4,2025-01-01T00:01:06
66,MFO SFM,32,88,32,40,16,32,28,4,2025-01-01T00:01:06
66,ACO SFM,49,71,16,40,15,49,43,6,2025-01-01T00:01:06
67,Random,2,118,44,40,34,2,1,1,2025-01-01T00:01:07
67,PSO,68,52,6,28,18,68,0,68,2025-01-01T00:01:07
67,SFM,38,82,23,42,17,38,36,2,2025-01-01T00:01:07
67,PSO SFM(Staff all evacuate),53,67,25,33,10,53,40,13,2025-01-01T00:01:07
67,PSO SFM(Staff all assist),64,56,8,44,6,64,64,0,2025-01-01T00:01:07
67,PSO SFM(Half Assist),71,49,8,39,4,71,67,4,2025-01-01T00:01:07
67,PSO SFM(Assist Mobile),75,45,11,34,2,75,64,11,2025-01-01T00:01:07
67,PSO SFM(Assist Elderly),79,41,7,35,1,79,65,14,2025-01-01T00:01:07
67,PSO SFM(Top Evac),75,45,3,38,5,75,66,9,2025-01-01T00:01:07
67,PSO SFM(Avoid Top),70,50,8,41,1,70,68,2,2025-01-01T00:01:07
67,PSO SFM(Zone Sweep),66,54,11,42,1,66,62,4,2025-01-01T00:01:07
67,MFO SFM,32,88,32,40,16,32,28,4,2025-01-01T00:01:07
67,ACO SFM,49,71,16,40,15,49,43,6,2025-01-01T00:01:07
68,Random,2,118,44,40,34,2,1,1,2025-01-01T00:01:08
68,PSO,68,52,6,28,18,68,0,68,2025-01-01T00:01:08
68,SFM,38,82,23,42,17,38,36,2,2025-01-01T00:01:08
68,PSO SFM(Staff all evacuate),54,66,25,33,10,54,41,13,2025-01-01T00:01:08
68,PSO SFM(Staff all assist),64,56,8,44,6,64,64,0,2025-01-01T00:01:08
68,PSO SFM(Half Assist),71,49,8,39,4,71,67,4,2025-01-01T00:01:08
68,PSO SFM(Assist Mobile),76,44,12,33,2,76,64,12,2025-01-01T00:01:08
68,PSO SFM(Assist Elderly),81,39,7,35,1,81,67,14,2025-01-01T00:01:08
68,PSO SFM(Top Evac),75,45,3,39,4,75,66,9,2025-01-01T00:01:08
68,PSO SFM(Avoid Top),71,49,8,41,1,71,69,2,2025-01-01T00:01:08
68,PSO SFM(Zone Sweep),66,54,11,42,1,66,62,4,2025-01-01T00:01:08
68,MFO SFM,32,88,32,40,16,32,28,4,2025-01-01T00:01:08
68,ACO SFM,49,71,16,40,15,49,43,6,2025-01-01T00:01:08
69,Random,2,118,44,41,33,2,1,1,2025-01-01T00:01:09
69,PSO,68,52,6,28,18,68,0,68,2025-01-01T00:01:09
69,SFM,38,82,23,42,17,38,36,2,2025-01-01T00:01:09
69,PSO SFM(Staff all evacuate),55,65,25,33,10,55,41,14,2025-01-01T00:01:09
69,PSO SFM(Staff all assist),64,56,8,43,6,64,64,0,2025-01-01T00:01:09
69,PSO SFM(Half Assist),72,48,7,40,3,72,68,4,2025-01-01T00:01:09
69,PSO SFM(Assist Mobile),77,43,12,34,1,77,65,12,2025-01-01T00:01:09
69,PSO SFM(Assist Elderly),82,38,6,34,1,82,68,14,2025-01-01T00:01:09
69,PSO SFM(Top Evac),75,45,3,39,4,75,66,9,2025-01-01T00:01:09
69,PSO SFM(Avoid Top),71,49,8,41,1,71,69,2,2025-01-01T00:01:09
69,PSO SFM(Zone Sweep),67,53,12,41,1,67,63,4,2025-01-01T00:01:09
69,MFO SFM,32,88,32,40,16,32,28,4,2025-01-01T00:01:09
69,ACO SFM,50,70,16,40,15,50,43,7,2025-01-01T00:01:09
70,Random,2,118,44,41,33,2,1,1,2025-01-01T00:01:10
70,PSO,68,52,6,28,18,68,0,68,2025-01-01T00:01:10
70,SFM,38,82,23,42,17,38,36,2,2025-01-01T00:01:10
70,PSO SFM(Staff all evacuate),57,63,24,33,10,57,43,14,2025-01-01T00:01:10
70,PSO SFM(Staff all assist),64,56,8,42,6,64,64,0,2025-01-01T00:01:10
70,PSO SFM(Half Assist),72,48,6,41,2,72,68,4,2025-01-01T00:01:10
70,PSO SFM(Assist Mobile),79,41,10,34,1,79,67,12,2025-01-01T00:01:10
70,PSO SFM(Assist Elderly),83,37,6,34,1,83,69,14,2025-01-01T00:01:10
70,PSO SFM(Top Evac),75,45,2,39,4,75,66,9,2025-01-01T00:01:10
70,PSO SFM(Avoid Top),73,47,8,41,1,73,71,2,2025-01-01T00:01:10
70,PSO SFM(Zone Sweep),67,53,13,40,1,67,63,4,2025-01-01T00:01:10
70,MFO SFM,33,87,32,40,16,33,29,4,2025-01-01T00:01:10
70,ACO SFM,50,70,16,40,15,50,43,7,2025-01-01T00:01:10
71,Random,2,118,44,41,33,2,1,1,2025-01-01T00:01:11
71,PSO,69,51,6,28,18,69,0,69,2025-01-01T00:01:11
71,SFM,38,82,23,42,17,38,36,2,2025-01-01T00:01:11
71,PSO SFM(Staff all evacuate),57,63,23,33,10,57,43,14,2025-01-01T00:01:11
71,PSO SFM(Staff all assist),64,56,8,42,6,64,64,0,2025-01-01T00:01:11
71,PSO SFM(Half Assist),73,47,6,42,1,73,69,4,2025-01-01T00:01:11
71,PSO SFM(Assist Mobile),80,40,10,33,1,80,68,12,2025-01-01T00:01:11
71,PSO SFM(Assist Elderly),85,35,4,34,1,85,71,14,2025-01-01T00:01:11
71,PSO SFM(Top Evac),75,45,2,39,4,75,66,9,2025-01-01T00:01:11
71,PSO SFM(Avoid Top),73,47,7,41,1,73,71,2,2025-01-01T00:01:11
71,PSO SFM(Zone Sweep),67,53,13,40,1,67,63,4,2025-01-01T00:01:11
71,MFO SFM,33,87,32,40,16,33,29,4,2025-01-01T00:01:11
71,ACO SFM,50,70,16,40,15,50,43,7,2025-01-01T00:01:11
72,Random,2,118,44,41,33,2,1,1,2025-01-01T00:01:12
72,PSO,69,51,6,28,18,69,0,69,2025-01-01T00:01:12
72,SFM,38,82,23,42,17,38,36,2,2025-01-01T00:01:12
72,PSO SFM(Staff all evacuate),58,62,22,33,10,58,44,14,2025-01-01T00:01:12
72,PSO SFM(Staff all assist),64,56,8,42,6,64,64,0,2025-01-01T00:01:12
72,PSO SFM(Half Assist),73,47,5,42,1,73,69,4,2025-01-01T00:01:12
72,PSO SFM(Assist Mobile),80,40,9,33,1,80,68,12,2025-01-01T00:01:12
72,PSO SFM(Assist Elderly),85,35,3,34,1,85,71,14,2025-01-01T00:01:12
72,PSO SFM(Top Evac),75,45,2,39,4,75,66,9,2025-01-01T00:01:12
72,PSO SFM(Avoid Top),73,47,8,40,1,73,71,2,2025-01-01T00:01:12
72,PSO SFM(Zone Sweep),67,53,12,40,1,67,63,4,2025-01-01T00:01:12
72,MFO SFM,33,87,32,40,16,33,29,4,2025-01-01T00:01:12
72,ACO SFM,51,69,15,40,15,51,44,7,2025-01-01T00:01:12
73,Random,2,118,44,41,33,2,1,1,2025-01-01T00:01:13
73,PSO,69,51,7,27,18,69,0,69,2025-01-01T00:01:13
73,SFM,38,82,23,42,17,38,36,2,2025-01-01T00:01:13
73,PSO SFM(Staff all evacuate),58,62,20,33,10,58,44,14,2025-01-01T00:01:13
73,PSO SFM(Staff all assist),65,55,9,41,6,65,65,0,2025-01-01T00:01:13
73,PSO SFM(Half Assist),74,46,7,40,1,74,70,4,2025-01-01T00:01:13
73,PSO SFM(Assist Mobile),80,40,7,34,0,80,68,12,2025-01-01T00:01:13
73,PSO SFM(Assist Elderly),85,35,2,34,1,85,71,14,2025-01-01T00:01:13
73,PSO SFM(Top Evac),75,45,3,38,4,75,66,9,2025-01-01T00:01:13
73,PSO SFM(Avoid Top),73,47,7,39,1,73,71,2,2025-01-01T00:01:13
73,PSO SFM(Zone Sweep),70,50,12,40,1,70,66,4,2025-01-01T00:01:13
73,MFO SFM,33,87,31,40,16,33,29,4,2025-01-01T00:01:13
73,ACO SFM,51,69,15,40,15,51,44,7,2025-01-01T00:01:13
74,Random,2,118,44,41,33,2,1,1,2025-01-01T00:01:14
74,PSO,70,50,6,27,18,70,0,70,2025-01-01T00:01:14
74,SFM,38,82,23,42,17,38,36,2,2025-01-01T00:01:14
74,PSO SFM(Staff all evacuate),59,61,20,33,10,59,45,14,2025-01-01T00:01:14
74,PSO SFM(Staff all assist),66,54,10,40,6,66,66,0,2025-01-01T00:01:14
74,PSO SFM(Half Assist),74,46,7,39,1,74,70,4,2025-01-01T00:01:14
74,PSO SFM(Assist Mobile),81,39,7,33,0,81,69,12,2025-01-01T00:01:14
74,PSO SFM(Assist Elderly),85,35,0,34,1,85,71,14,2025-01-01T00:01:14
74,PSO SFM(Top Evac),75,45,5,36,4,75,66,9,2025-01-01T00:01:14
74,PSO SFM(Avoid Top),73,47,7,39,1,73,71,2,2025-01-01T00:01:14
74,PSO SFM(Zone Sweep),71,49,12,40,1,71,67,4,2025-01-01T00:01:14
74,MFO SFM,34,86,31,40,16,34,30,4,2025-01-01T00:01:14
74,ACO SFM,51,69,15,40,15,51,44,7,2025-01-01T00:01:14
75,Random,2,118,45,40,33,2,1,1,2025-01-01T00:01:15
75,PSO,71,49,7,26,18,71,0,71,2025-01-01T00:01:15
75,SFM,38,82,23,42,17,38,36,2,2025-01-01T00:01:15
75,PSO SFM(Staff all evacuate),61,59,19,33,10,61,47,14,2025-01-01T00:01:15
75,PSO SFM(Staff all assist),67,53,10,41,5,67,67,0,2025-01-01T00:01:15
75,PSO SFM(Half Assist),74,46,7,39,1,74,70,4,2025-01-01T00:01:15
75,PSO SFM(Assist Mobile),81,39,7,33,0,81,69,12,2025-01-01T00:01:15
75,PSO SFM(Assist Elderly),85,35,1,33,1,85,71,14,2025-01-01T00:01:15
75,PSO SFM(Top Evac),75,45,5,36,4,75,66,9,2025-01-01T00:01:15
75,PSO SFM(Avoid Top),74,46,7,39,1,74,72,2,2025-01-01T00:01:15
75,PSO SFM(Zone Sweep),71,49,14,38,1,71,67,4,2025-01-01T00:01:15
75,MFO SFM,34,86,31,40,16,34,30,4,2025-01-01T00:01:15
75,ACO SFM,51,69,14,40,15,51,44,7,2025-01-01T00:01:15
76,Random,2,118,45,41,32,2,1,1,2025-01-01T00:01:16
76,PSO,71,49,7,26,18,71,0,71,2025-01-01T00:01:16
76,SFM,38,82,23,42,17,38,36,2,2025-01-01T00:01:16
76,PSO SFM(Staff all evacuate),61,59,19,33,10,61,47,14,2025-01-01T00:01:16
76,PSO SFM(Staff all assist),67,53,9,41,5,67,67,0,2025-01-01T00:01:16
76,PSO SFM(Half Assist),74,46,7,38,1,74,70,4,2025-01-01T00:01:16
76,PSO SFM(Assist Mobile),82,38,8,32,0,82,70,12,2025-01-01T00:01:16
76,PSO SFM(Assist Elderly),85,35,2,32,1,85,71,14,2025-01-01T00:01:16
