timestamp,algorithm,evacuated,deaths,deaths_floor_0,evacuated_age_adults,evacuated_age_children,evacuated_age_elderly,evacuated_stafftype_civilian,evacuated_stafftype_staff,datetime
51,Random,13,107,107,7,0,6,10,3,2025-01-01T00:00:51
51,PSO,104,16,17,62,11,31,0,104,2025-01-01T00:00:51
51,SFM,49,71,71,29,4,16,40,9,2025-01-01T00:00:51
51,PSO SFM(Staff all evacuate),82,38,38,49,8,25,68,14,2025-01-01T00:00:51
51,PSO SFM(Staff all assist),79,41,43,45,10,24,79,0,2025-01-01T00:00:51
51,PSO SFM(Half Assist),88,32,34,51,11,26,80,8,2025-01-01T00:00:51
51,PSO SFM(Assist Mobile),104,16,17,65,12,27,89,15,2025-01-01T00:00:51
51,PSO SFM(Assist Elderly),84,36,36,47,8,29,71,13,2025-01-01T00:00:51
51,PSO SFM(Top Evac),82,38,39,45,10,27,78,4,2025-01-01T00:00:51
51,PSO SFM(Avoid Top),77,43,43,44,10,23,73,4,2025-01-01T00:00:51
51,PSO SFM(Zone Sweep),89,31,32,53,10,26,84,5,2025-01-01T00:00:51
51,MFO SFM,90,30,32,54,9,27,75,15,2025-01-01T00:00:51
51,ACO SFM,92,28,29,56,9,27,78,14,2025-01-01T00:00:51
52,Random,13,107,107,7,0,6,10,3,2025-01-01T00:00:52
52,PSO,104,16,16,62,11,31,0,104,2025-01-01T00:00:52
52,SFM,49,71,71,29,4,16,40,9,2025-01-01T00:00:52
52,PSO SFM(Staff all evacuate),83,37,38,50,8,25,69,14,2025-01-01T00:00:52
52,PSO SFM(Staff all assist),79,41,41,45,10,24,79,0,2025-01-01T00:00:52
52,PSO SFM(Half Assist),91,29,32,53,11,27,83,8,2025-01-01T00:00:52
52,PSO SFM(Assist Mobile),105,15,16,65,12,28,90,15,2025-01-01T00:00:52
52,PSO SFM(Assist Elderly),85,35,36,48,8,29,71,14,2025-01-01T00:00:52
52,PSO SFM(Top Evac),82,38,38,45,10,27,78,4,2025-01-01T00:00:52
52,PSO SFM(Avoid Top),79,41,43,44,10,25,75,4,2025-01-01T00:00:52
52,PSO SFM(Zone Sweep),90,30,31,54,10,26,85,5,2025-01-01T00:00:52
52,MFO SFM,92,28,30,54,9,29,77,15,2025-01-01T00:00:52
52,ACO SFM,92,28,28,56,9,27,78,14,2025-01-01T00:00:52
53,Random,13,107,107,7,0,6,10,3,2025-01-01T00:00:53
53,PSO,105,15,16,62,11,32,0,105,2025-01-01T00:00:53
53,SFM,49,71,71,29,4,16,40,9,2025-01-01T00:00:53
53,PSO SFM(Staff all evacuate),84,36,37,51,8,25,70,14,2025-01-01T00:00:53
53,PSO SFM(Staff all assist),80,40,41,45,10,25,80,0,2025-01-01T00:00:53
53,PSO SFM(Half Assist),92,28,29,53,11,28,84,8,2025-01-01T00:00:53
53,PSO SFM(Assist Mobile),107,13,15,65,12,30,92,15,2025-01-01T00:00:53
53,PSO SFM(Assist Elderly),86,34,35,49,8,29,72,14,2025-01-01T00:00:53
53,PSO SFM(Top Evac),83,37,38,46,10,27,79,4,2025-01-01T00:00:53
53,PSO SFM(Avoid Top),80,40,41,45,10,25,75,5,2025-01-01T00:00:53
53,PSO SFM(Zone Sweep),90,30,30,54,10,26,85,5,2025-01-01T00:00:53
53,MFO SFM,94,26,28,56,9,29,79,15,2025-01-01T00:00:53
53,ACO SFM,94,26,28,58,9,27,80,14,2025-01-01T00:00:53
54,Random,13,107,107,7,0,6,10,3,2025-01-01T00:00:54
54,PSO,106,14,15,62,11,33,0,106,2025-01-01T00:00:54
54,SFM,49,71,71,29,4,16,40,9,2025-01-01T00:00:54
54,PSO SFM(Staff all evacuate),85,35,36,51,8,26,71,14,2025-01-01T00:00:54
54,PSO SFM(Staff all assist),81,39,40,46,10,25,81,0,2025-01-01T00:00:54
54,PSO SFM(Half Assist),96,24,28,57,11,28,87,9,2025-01-01T00:00:54
54,PSO SFM(Assist Mobile),108,12,13,65,12,31,93,15,2025-01-01T00:00:54
54,PSO SFM(Assist Elderly),87,33,34,50,8,29,73,14,2025-01-01T00:00:54
54,PSO SFM(Top Evac),83,37,37,46,10,27,79,4,2025-01-01T00:00:54
54,PSO SFM(Avoid Top),81,39,40,46,10,25,76,5,2025-01-01T00:00:54
54,PSO SFM(Zone Sweep),92,28,30,55,10,27,87,5,2025-01-01T00:00:54
54,MFO SFM,95,25,26,57,9,29,80,15,2025-01-01T00:00:54
54,ACO SFM,94,26,26,58,9,27,80,14,2025-01-01T00:00:54
55,Random,13,107,107,7,0,6,10,3,2025-01-01T00:00:55
55,PSO,106,14,14,62,11,33,0,106,2025-01-01T00:00:55
55,SFM,49,71,71,29,4,16,40,9,2025-01-01T00:00:55
55,PSO SFM(Staff all evacuate),87,33,35,52,9,26,73,14,2025-01-01T00:00:55
55,PSO SFM(Staff all assist),82,38,39,46,11,25,82,0,2025-01-01T00:00:55
55,PSO SFM(Half Assist),96,24,24,57,11,28,87,9,2025-01-01T00:00:55
55,PSO SFM(Assist Mobile),110,10,12,67,12,31,95,15,2025-01-01T00:00:55
55,PSO SFM(Assist Elderly),88,32,33,51,8,29,74,14,2025-01-01T00:00:55
55,PSO SFM(Top Evac),85,35,37,47,10,28,81,4,2025-01-01T00:00:55
55,PSO SFM(Avoid Top),83,37,39,48,10,25,78,5,2025-01-01T00:00:55
55,PSO SFM(Zone Sweep),93,27,28,56,10,27,88,5,2025-01-01T00:00:55
55,MFO SFM,96,24,25,58,9,29,81,15,2025-01-01T00:00:55
55,ACO SFM,95,25,26,59,9,27,81,14,2025-01-01T00:00:55
56,Random,14,106,107,7,0,7,11,3,2025-01-01T00:00:56
56,PSO,106,14,14,62,11,33,0,106,2025-01-01T00:00:56
56,SFM,49,71,71,29,4,16,40,9,2025-01-01T00:00:56
56,PSO SFM(Staff all evacuate),88,32,33,53,9,26,74,14,2025-01-01T00:00:56
56,PSO SFM(Staff all assist),83,37,38,47,11,25,83,0,2025-01-01T00:00:56
56,PSO SFM(Half Assist),97,23,24,58,11,28,88,9,2025-01-01T00:00:56
56,PSO SFM(Assist Mobile),111,9,10,68,12,31,96,15,2025-01-01T00:00:56
56,PSO SFM(Assist Elderly),88,32,32,51,8,29,74,14,2025-01-01T00:00:56
56,PSO SFM(Top Evac),86,34,35,48,10,28,82,4,2025-01-01T00:00:56
56,PSO SFM(Avoid Top),84,36,37,49,10,25,79,5,2025-01-01T00:00:56
56,PSO SFM(Zone Sweep),94,26,27,57,10,27,89,5,2025-01-01T00:00:56
56,MFO SFM,97,23,24,59,9,29,82,15,2025-01-01T00:00:56
56,ACO SFM,96,24,25,59,9,28,82,14,2025-01-01T00:00:56
57,Random,15,105,106,8,0,7,12,3,2025-01-01T00:00:57
57,PSO,106,14,14,62,11,33,0,106,2025-01-01T00:00:57
57,SFM,49,71,71,29,4,16,40,9,2025-01-01T00:00:57
57,PSO SFM(Staff all evacuate),90,30,32,54,10,26,76,14,2025-01-01T00:00:57
57,PSO SFM(Staff all assist),85,35,37,49,11,25,85,0,2025-01-01T00:00:57
57,PSO SFM(Half Assist),98,22,23,58,11,29,89,9,2025-01-01T00:00:57
57,PSO SFM(Assist Mobile),111,9,9,68,12,31,96,15,2025-01-01T00:00:57
57,PSO SFM(Assist Elderly),89,31,32,52,8,29,75,14,2025-01-01T00:00:57
57,PSO SFM(Top Evac),88,32,34,50,10,28,84,4,2025-01-01T00:00:57
57,PSO SFM(Avoid Top),87,33,36,51,10,26,81,6,2025-01-01T00:00:57
57,PSO SFM(Zone Sweep),94,26,26,57,10,27,89,5,2025-01-01T00:00:57
57,MFO SFM,97,23,23,59,9,29,82,15,2025-01-01T00:00:57
57,ACO SFM,96,24,24,59,9,28,82,14,2025-01-01T00:00:57
58,Random,16,104,105,8,1,7,13,3,2025-01-01T00:00:58
58,PSO,106,14,14,62,11,33,0,106,2025-01-01T00:00:58
58,SFM,49,71,71,29,4,16,40,9,2025-01-01T00:00:58
58,PSO SFM(Staff all evacuate),92,28,30,55,10,27,78,14,2025-01-01T00:00:58
58,PSO SFM(Staff all assist),87,33,35,50,11,26,87,0,2025-01-01T00:00:58
58,PSO SFM(Half Assist),99,21,22,58,11,30,90,9,2025-01-01T00:00:58
58,PSO SFM(Assist Mobile),112,8,9,68,12,32,97,15,2025-01-01T00:00:58
58,PSO SFM(Assist Elderly),91,29,31,52,9,30,77,14,2025-01-01T00:00:58
58,PSO SFM(Top Evac),89,31,32,51,10,28,85,4,2025-01-01T00:00:58
58,PSO SFM(Avoid Top),87,33,33,51,10,26,81,6,2025-01-01T00:00:58
58,PSO SFM(Zone Sweep),94,26,26,57,10,27,89,5,2025-01-01T00:00:58
58,MFO SFM,97,23,23,59,9,29,82,15,2025-01-01T00:00:58
58,ACO SFM,96,24,24,59,9,28,82,14,2025-01-01T00:00:58
59,Random,16,104,104,8,1,7,13,3,2025-01-01T00:00:59
59,PSO,106,14,14,62,11,33,0,106,2025-01-01T00:00:59
59,SFM,49,71,71,29,4,16,40,9,2025-01-01T00:00:59
59,PSO SFM(Staff all evacuate),92,28,28,55,10,27,78,14,2025-01-01T00:00:59
59,PSO SFM(Staff all assist),87,33,33,50,11,26,87,0,2025-01-01T00:00:59
59,PSO SFM(Half Assist),101,19,21,59,11,31,92,9,2025-01-01T00:00:59
59,PSO SFM(Assist Mobile),113,7,8,69,12,32,98,15,2025-01-01T00:00:59
59,PSO SFM(Assist Elderly),91,29,29,52,9,30,77,14,2025-01-01T00:00:59
59,PSO SFM(Top Evac),90,30,31,52,10,28,86,4,2025-01-01T00:00:59
59,PSO SFM(Avoid Top),90,30,33,53,11,26,84,6,2025-01-01T00:00:59
59,PSO SFM(Zone Sweep),95,25,26,58,10,27,90,5,2025-01-01T00:00:59
59,MFO SFM,99,21,23,60,10,29,84,15,2025-01-01T00:00:59
59,ACO SFM,98,22,24,61,9,28,84,14,2025-01-01T00:00:59
60,Random,16,104,104,8,1,7,13,3,2025-01-01T00:01:00
60,PSO,107,13,14,62,11,34,0,107,2025-01-01T00:01:00
60,SFM,49,71,71,29,4,16,40,9,2025-01-01T00:01:00
60,PSO SFM(Staff all evacuate),92,28,28,55,10,27,78,14,2025-01-01T00:01:00
60,PSO SFM(Staff all assist),87,33,33,50,11,26,87,0,2025-01-01T00:01:00
60,PSO SFM(Half Assist),101,19,19,59,11,31,92,9,2025-01-01T00:01:00
60,PSO SFM(Assist Mobile),114,6,7,70,12,32,99,15,2025-01-01T00:01:00
60,PSO SFM(Assist Elderly),93,27,29,54,9,30,78,15,2025-01-01T00:01:00
60,PSO SFM(Top Evac),90,30,30,52,10,28,86,4,2025-01-01T00:01:00
60,PSO SFM(Avoid Top),90,30,30,53,11,26,84,6,2025-01-01T00:01:00
60,PSO SFM(Zone Sweep),96,24,25,58,11,27,91,5,2025-01-01T00:01:00
60,MFO SFM,99,21,21,60,10,29,84,15,2025-01-01T00:01:00
60,ACO SFM,99,21,22,62,9,28,85,14,2025-01-01T00:01:00
61,Random,16,104,104,8,1,7,13,3,2025-01-01T00:01:01
61,PSO,107,13,13,62,11,34,0,107,2025-01-01T00:01:01
61,SFM,49,71,71,29,4,16,40,9,2025-01-01T00:01:01
61,PSO SFM(Staff all evacuate),93,27,28,56,10,27,79,14,2025-01-01T00:01:01
61,PSO SFM(Staff all assist),87,33,33,50,11,26,87,0,2025-01-01T00:01:01
61,PSO SFM(Half Assist),101,19,19,59,11,31,92,9,2025-01-01T00:01:01
61,PSO SFM(Assist Mobile),114,6,6,70,12,32,99,15,2025-01-01T00:01:01
61,PSO SFM(Assist Elderly),94,26,27,54,10,30,79,15,2025-01-01T00:01:01
61,PSO SFM(Top Evac),92,28,30,54,10,28,88,4,2025-01-01T00:01:01
61,PSO SFM(Avoid Top),91,29,30,53,11,27,85,6,2025-01-01T00:01:01
61,PSO SFM(Zone Sweep),96,24,24,58,11,27,91,5,2025-01-01T00:01:01
61,MFO SFM,100,20,21,60,11,29,85,15,2025-01-01T00:01:01
61,ACO SFM,99,21,21,62,9,28,85,14,2025-01-01T00:01:01
62,Random,16,104,104,8,1,7,13,3,2025-01-01T00:01:02
62,PSO,107,13,13,62,11,34,0,107,2025-01-01T00:01:02
62,SFM,49,71,71,29,4,16,40,9,2025-01-01T00:01:02
62,PSO SFM(Staff all evacuate),94,26,27,56,10,28,80,14,2025-01-01T00:01:02
62,PSO SFM(Staff all assist),87,33,33,50,11,26,87,0,2025-01-01T00:01:02
62,PSO SFM(Half Assist),102,18,19,60,11,31,93,9,2025-01-01T00:01:02
62,PSO SFM(Assist Mobile),114,6,6,70,12,32,99,15,2025-01-01T00:01:02
62,PSO SFM(Assist Elderly),95,25,26,55,10,30,80,15,2025-01-01T00:01:02
62,PSO SFM(Top Evac),93,27,28,54,10,29,89,4,2025-01-01T00:01:02
62,PSO SFM(Avoid Top),94,26,29,54,11,29,88,6,2025-01-01T00:01:02
62,PSO SFM(Zone Sweep),98,22,24,60,11,27,92,6,2025-01-01T00:01:02
62,MFO SFM,101,19,20,61,11,29,86,15,2025-01-01T00:01:02
62,ACO SFM,99,21,21,62,9,28,85,14,2025-01-01T00:01:02
63,Random,16,104,104,8,1,7,13,3,2025-01-01T00:01:03
63,PSO,107,13,13,62,11,34,0,107,2025-01-01T00:01:03
63,SFM,49,71,71,29,4,16,40,9,2025-01-01T00:01:03
63,PSO SFM(Staff all evacuate),94,26,26,56,10,28,80,14,2025-01-01T00:01:03
63,PSO SFM(Staff all assist),88,32,33,51,11,26,88,0,2025-01-01T00:01:03
63,PSO SFM(Half Assist),103,17,18,61,11,31,94,9,2025-01-01T00:01:03
63,PSO SFM(Assist Mobile),114,6,6,70,12,32,99,15,2025-01-01T00:01:03
63,PSO SFM(Assist Elderly),96,24,25,55,11,30,81,15,2025-01-01T00:01:03
63,PSO SFM(Top Evac),94,26,27,55,10,29,90,4,2025-01-01T00:01:03
63,PSO SFM(Avoid Top),97,23,26,56,11,30,90,7,2025-01-01T00:01:03
63,PSO SFM(Zone Sweep),99,21,22,60,11,28,93,6,2025-01-01T00:01:03
63,MFO SFM,101,19,19,61,11,29,86,15,2025-01-01T00:01:03
63,ACO SFM,100,20,21,62,10,28,86,14,2025-01-01T00:01:03
64,Random,16,104,104,8,1,7,13,3,2025-01-01T00:01:04
64,PSO,107,13,13,62,11,34,0,107,2025-01-01T00:01:04
64,SFM,49,71,71,29,4,16,40,9,2025-01-01T00:01:04
64,PSO SFM(Staff all evacuate),95,25,26,56,10,29,81,14,2025-01-01T00:01:04
64,PSO SFM(Staff all assist),90,30,32,52,11,27,90,0,2025-01-01T00:01:04
64,PSO SFM(Half Assist),104,16,17,62,11,31,95,9,2025-01-01T00:01:04
64,PSO SFM(Assist Mobile),115,5,6,71,12,32,100,15,2025-01-01T00:01:04
64,PSO SFM(Assist Elderly),98,22,24,56,11,31,83,15,2025-01-01T00:01:04
64,PSO SFM(Top Evac),95,25,26,56,10,29,91,4,2025-01-01T00:01:04
64,PSO SFM(Avoid Top),98,22,23,57,11,30,91,7,2025-01-01T00:01:04
64,PSO SFM(Zone Sweep),99,21,21,60,11,28,93,6,2025-01-01T00:01:04
64,MFO SFM,102,18,19,61,12,29,87,15,2025-01-01T00:01:04
64,ACO SFM,102,18,20,63,11,28,88,14,2025-01-01T00:01:04
65,Random,16,104,104,8,1,7,13,3,2025-01-01T00:01:05
65,PSO,107,13,13,62,11,34,0,107,2025-01-01T00:01:05
65,SFM,49,71,71,29,4,16,40,9,2025-01-01T00:01:05
65,PSO SFM(Staff all evacuate),95,25,25,56,10,29,81,14,2025-01-01T00:01:05
65,PSO SFM(Staff all assist),92,28,30,53,11,28,92,0,2025-01-01T00:01:05
65,PSO SFM(Half Assist),104,16,16,62,11,31,95,9,2025-01-01T00:01:05
65,PSO SFM(Assist Mobile),115,5,5,71,12,32,100,15,2025-01-01T00:01:05
65,PSO SFM(Assist Elderly),98,22,22,56,11,31,83,15,2025-01-01T00:01:05
65,PSO SFM(Top Evac),96,24,25,56,10,30,92,4,2025-01-01T00:01:05
65,PSO SFM(Avoid Top),98,22,22,57,11,30,91,7,2025-01-01T00:01:05
65,PSO SFM(Zone Sweep),99,21,21,60,11,28,93,6,2025-01-01T00:01:05
65,MFO SFM,103,17,18,62,12,29,88,15,2025-01-01T00:01:05
65,ACO SFM,102,18,18,63,11,28,88,14,2025-01-01T00:01:05
66,Random,16,104,104,8,1,7,13,3,2025-01-01T00:01:06
66,PSO,107,13,13,62,11,34,0,107,2025-01-01T00:01:06
66,SFM,49,71,71,29,4,16,40,9,2025-01-01T00:01:06
66,PSO SFM(Staff all evacuate),96,24,25,56,10,30,82,14,2025-01-01T00:01:06
66,PSO SFM(Staff all assist),92,28,28,53,11,28,92,0,2025-01-01T00:01:06
66,PSO SFM(Half Assist),104,16,16,62,11,31,95,9,2025-01-01T00:01:06
66,PSO SFM(Assist Mobile),116,4,5,71,12,33,101,15,2025-01-01T00:01:06
66,PSO SFM(Assist Elderly),98,22,22,56,11,31,83,15,2025-01-01T00:01:06
66,PSO SFM(Top Evac),97,23,24,56,10,31,93,4,2025-01-01T00:01:06
66,PSO SFM(Avoid Top),99,21,22,58,11,30,92,7,2025-01-01T00:01:06
66,PSO SFM(Zone Sweep),100,20,21,61,11,28,94,6,2025-01-01T00:01:06
66,MFO SFM,104,16,17,62,12,30,89,15,2025-01-01T00:01:06
66,ACO SFM,103,17,18,63,12,28,88,15,2025-01-01T00:01:06
67,Random,16,104,104,8,1,7,13,3,2025-01-01T00:01:07
67,PSO,107,13,13,62,11,34,0,107,2025-01-01T00:01:07
67,SFM,49,71,71,29,4,16,40,9,2025-01-01T00:01:07
67,PSO SFM(Staff all evacuate),96,24,24,56,10,30,82,14,2025-01-01T00:01:07
67,PSO SFM(Staff all assist),93,27,28,54,11,28,93,0,2025-01-01T00:01:07
67,PSO SFM(Half Assist),105,15,16,62,11,32,96,9,2025-01-01T00:01:07
67,PSO SFM(Assist Mobile),116,4,4,71,12,33,101,15,2025-01-01T00:01:07
67,PSO SFM(Assist Elderly),99,21,22,57,11,31,84,15,2025-01-01T00:01:07
67,PSO SFM(Top Evac),97,23,23,56,10,31,93,4,2025-01-01T00:01:07
67,PSO SFM(Avoid Top),102,18,21,61,11,30,95,7,2025-01-01T00:01:07
67,PSO SFM(Zone Sweep),101,19,20,62,11,28,94,7,2025-01-01T00:01:07
67,MFO SFM,105,15,16,62,12,31,90,15,2025-01-01T00:01:07
67,ACO SFM,103,17,17,63,12,28,88,15,2025-01-01T00:01:07
68,Random,16,104,104,8,1,7,13,3,2025-01-01T00:01:08
68,PSO,108,12,13,62,11,35,0,108,2025-01-01T00:01:08
68,SFM,49,71,71,29,4,16,40,9,2025-01-01T00:01:08
68,PSO SFM(Staff all evacuate),98,22,24,57,10,31,84,14,2025-01-01T00:01:08
68,PSO SFM(Staff all assist),95,25,27,55,11,29,95,0,2025-01-01T00:01:08
68,PSO SFM(Half Assist),106,14,15,63,11,32,97,9,2025-01-01T00:01:08
68,PSO SFM(Assist Mobile),116,4,4,71,12,33,101,15,2025-01-01T00:01:08
68,PSO SFM(Assist Elderly),99,21,21,57,11,31,84,15,2025-01-01T00:01:08
68,PSO SFM(Top Evac),97,23,23,56,10,31,93,4,2025-01-01T00:01:08
68,PSO SFM(Avoid Top),104,16,18,62,11,31,97,7,2025-01-01T00:01:08
68,PSO SFM(Zone Sweep),103,17,19,62,11,30,96,7,2025-01-01T00:01:08
68,MFO SFM,105,15,15,62,12,31,90,15,2025-01-01T00:01:08
68,ACO SFM,104,16,17,63,12,29,89,15,2025-01-01T00:01:08
69,Random,16,104,104,8,1,7,13,3,2025-01-01T00:01:09
69,PSO,108,12,12,62,11,35,0,108,2025-01-01T00:01:09
69,SFM,49,71,71,29,4,16,40,9,2025-01-01T00:01:09
69,PSO SFM(Staff all evacuate),99,21,22,58,10,31,85,14,2025-01-01T00:01:09
69,PSO SFM(Staff all assist),96,24,25,55,11,30,96,0,2025-01-01T00:01:09
69,PSO SFM(Half Assist),107,13,14,63,11,33,98,9,2025-01-01T00:01:09
69,PSO SFM(Assist Mobile),116,4,4,71,12,33,101,15,2025-01-01T00:01:09
69,PSO SFM(Assist Elderly),100,20,21,58,11,31,85,15,2025-01-01T00:01:09
69,PSO SFM(Top Evac),97,23,23,56,10,31,93,4,2025-01-01T00:01:09
69,PSO SFM(Avoid Top),104,16,16,62,11,31,97,7,2025-01-01T00:01:09
69,PSO SFM(Zone Sweep),104,16,17,62,11,31,97,7,2025-01-01T00:01:09
69,MFO SFM,107,13,15,62,12,33,92,15,2025-01-01T00:01:09
69,ACO SFM,105,15,16,63,12,30,90,15,2025-01-01T00:01:09
70,Random,16,104,104,8,1,7,13,3,2025-01-01T00:01:10
70,PSO,108,12,12,62,11,35,0,108,2025-01-01T00:01:10
70,SFM,49,71,71,29,4,16,40,9,2025-01-01T00:01:10
70,PSO SFM(Staff all evacuate),99,21,21,58,10,31,85,14,2025-01-01T00:01:10
70,PSO SFM(Staff all assist),97,23,24,56,11,30,97,0,2025-01-01T00:01:10
70,PSO SFM(Half Assist),107,13,13,63,11,33,98,9,2025-01-01T00:01:10
70,PSO SFM(Assist Mobile),116,4,4,71,12,33,101,15,2025-01-01T00:01:10
70,PSO SFM(Assist Elderly),101,19,20,58,11,32,86,15,2025-01-01T00:01:10
70,PSO SFM(Top Evac),97,23,23,56,10,31,93,4,2025-01-01T00:01:10
70,PSO SFM(Avoid Top),105,15,16,63,11,31,98,7,2025-01-01T00:01:10
70,PSO SFM(Zone Sweep),105,15,16,63,11,31,98,7,2025-01-01T00:01:10
70,MFO SFM,109,11,13,64,12,33,94,15,2025-01-01T00:01:10
70,ACO SFM,106,14,15,63,12,31,91,15,2025-01-01T00:01:10
71,Random,16,104,104,8,1,7,13,3,2025-01-01T00:01:11
71,PSO,108,12,12,62,11,35,0,108,2025-01-01T00:01:11
71,SFM,49,71,71,29,4,16,40,9,2025-01-01T00:01:11
71,PSO SFM(Staff all evacuate),100,20,21,59,10,31,86,14,2025-01-01T00:01:11
71,PSO SFM(Staff all assist),98,22,23,57,11,30,98,0,2025-01-01T00:01:11
71,PSO SFM(Half Assist),108,12,13,63,12,33,99,9,2025-01-01T00:01:11
71,PSO SFM(Assist Mobile),116,4,4,71,12,33,101,15,2025-01-01T00:01:11
71,PSO SFM(Assist Elderly),102,18,19,59,11,32,87,15,2025-01-01T00:01:11
71,PSO SFM(Top Evac),98,22,23,57,10,31,94,4,2025-01-01T00:01:11
71,PSO SFM(Avoid Top),106,14,15,63,11,32,99,7,2025-01-01T00:01:11
71,PSO SFM(Zone Sweep),106,14,15,64,11,31,99,7,2025-01-01T00:01:11
71,MFO SFM,110,10,11,65,12,33,95,15,2025-01-01T00:01:11
71,ACO SFM,106,14,14,63,12,31,91,15,2025-01-01T00:01:11
72,Random,16,104,104,8,1,7,13,3,2025-01-01T00:01:12
72,PSO,108,12,12,62,11,35,0,108,2025-01-01T00:01:12
72,SFM,49,71,71,29,4,16,40,9,2025-01-01T00:01:12
72,PSO SFM(Staff all evacuate),100,20,20,59,10,31,86,14,2025-01-01T00:01:12
72,PSO SFM(Staff all assist),100,20,22,58,11,31,100,0,2025-01-01T00:01:12
72,PSO SFM(Half Assist),109,11,12,63,12,34,100,9,2025-01-01T00:01:12
72,PSO SFM(Assist Mobile),116,4,4,71,12,33,101,15,2025-01-01T00:01:12
72,PSO SFM(Assist Elderly),102,18,18,59,11,32,87,15,2025-01-01T00:01:12
72,PSO SFM(Top Evac),98,22,22,57,10,31,94,4,2025-01-01T00:01:12
72,PSO SFM(Avoid Top),107,13,14,64,11,32,100,7,2025-01-01T00:01:12
72,PSO SFM(Zone Sweep),108,12,14,65,11,32,101,7,2025-01-01T00:01:12
72,MFO SFM,110,10,10,65,12,33,95,15,2025-01-01T00:01:12
72,ACO SFM,107,13,14,64,12,31,92,15,2025-01-01T00:01:12
73,Random,16,104,104,8,1,7,13,3,2025-01-01T00:01:13
73,PSO,108,12,12,62,11,35,0,108,2025-01-01T00:01:13
73,SFM,49,71,71,29,4,16,40,9,2025-01-01T00:01:13
73,PSO SFM(Staff all evacuate),102,18,20,61,10,31,87,15,2025-01-01T00:01:13
73,PSO SFM(Staff all assist),101,19,20,58,11,32,101,0,2025-01-01T00:01:13
73,PSO SFM(Half Assist),110,10,11,64,12,34,101,9,2025-01-01T00:01:13
73,PSO SFM(Assist Mobile),116,4,4,71,12,33,101,15,2025-01-01T00:01:13
73,PSO SFM(Assist Elderly),104,16,18,59,12,33,89,15,2025-01-01T00:01:13
73,PSO SFM(Top Evac),99,21,22,58,10,31,95,4,2025-01-01T00:01:13
73,PSO SFM(Avoid Top),107,13,13,64,11,32,100,7,2025-01-01T00:01:13
73,PSO SFM(Zone Sweep),109,11,12,65,11,33,102,7,2025-01-01T00:01:13
73,MFO SFM,110,10,10,65,12,33,95,15,2025-01-01T00:01:13
73,ACO SFM,107,13,13,64,12,31,92,15,2025-01-01T00:01:13
74,Random,16,104,104,8,1,7,13,3,2025-01-01T00:01:14
74,PSO,108,12,12,62,11,35,0,108,2025-01-01T00:01:14
74,SFM,49,71,71,29,4,16,40,9,2025-01-01T00:01:14
74,PSO SFM(Staff all evacuate),103,17,18,62,10,31,88,15,2025-01-01T00:01:14
74,PSO SFM(Staff all assist),101,19,19,58,11,32,101,0,2025-01-01T00:01:14
74,PSO SFM(Half Assist),111,9,10,64,12,35,102,9,2025-01-01T00:01:14
74,PSO SFM(Assist Mobile),116,4,4,71,12,33,101,15,2025-01-01T00:01:14
74,PSO SFM(Assist Elderly),104,16,16,59,12,33,89,15,2025-01-01T00:01:14
74,PSO SFM(Top Evac),100,20,21,58,10,32,96,4,2025-01-01T00:01:14
74,PSO SFM(Avoid Top),108,12,13,64,11,33,101,7,2025-01-01T00:01:14
74,PSO SFM(Zone Sweep),109,11,11,65,11,33,102,7,2025-01-01T00:01:14
74,MFO SFM,110,10,10,65,12,33,95,15,2025-01-01T00:01:14
74,ACO SFM,108,12,13,65,12,31,93,15,2025-01-01T00:01:14
75,Random,17,103,104,8,2,7,14,3,2025-01-01T00:01:15
75,PSO,108,12,12,62,11,35,0,108,2025-01-01T00:01:15
75,SFM,49,71,71,29,4,16,40,9,2025-01-01T00:01:15
75,PSO SFM(Staff all evacuate),103,17,17,62,10,31,88,15,2025-01-01T00:01:15
75,PSO SFM(Staff all assist),102,18,19,59,11,32,102,0,2025-01-01T00:01:15
75,PSO SFM(Half Assist),111,9,9,64,12,35,102,9,2025-01-01T00:01:15
75,PSO SFM(Assist Mobile),117,3,4,71,12,34,102,15,2025-01-01T00:01:15
75,PSO SFM(Assist Elderly),105,15,16,60,12,33,90,15,2025-01-01T00:01:15
75,PSO SFM(Top Evac),101,19,20,58,10,33,97,4,2025-01-01T00:01:15
75,PSO SFM(Avoid Top),108,12,12,64,11,33,101,7,2025-01-01T00:01:15
75,PSO SFM(Zone Sweep),109,11,11,65,11,33,102,7,2025-01-01T00:01:15
75,MFO SFM,110,10,10,65,12,33,95,15,2025-01-01T00:01:15
75,ACO SFM,108,12,12,65,12,31,93,15,2025-01-01T00:01:15
76,Random,17,103,103,8,2,7,14,3,2025-01-01T00:01:16
76,PSO,108,12,12,62,11,35,0,108,2025-01-01T00:01:16
76,SFM,49,71,71,29,4,16,40,9,2025-01-01T00:01:16
76,PSO SFM(Staff all evacuate),103,17,17,62,10,31,88,15,2025-01-01T00:01:16
76,PSO SFM(Staff all assist),102,18,18,59,11,32,102,0,2025-01-01T00:01:16
76,PSO SFM(Half Assist),111,9,9,64,12,35,102,9,2025-01-01T00:01:16
76,PSO SFM(Assist Mobile),117,3,3,71,12,34,102,15,2025-01-01T00:01:16
76,PSO SFM(Assist Elderly),105,15,15,60,12,33,90,15,2025-01-01T00:01:16
